period_date,fips_code,state_fips,unemployment_rate
2000-01-01,48125,48,5.3
2001-01-01,48125,48,5.0
2002-01-01,48125,48,5.4
2003-01-01,48125,48,6.2
2004-01-01,48125,48,6.1
2005-01-01,48125,48,5.2
2006-01-01,48125,48,4.3
2007-01-01,48125,48,3.9
2008-01-01,48125,48,5.1
2009-01-01,48125,48,7.1
2010-01-01,48125,48,11.3
2011-01-01,48125,48,15.8
2012-01-01,48125,48,10.6
2013-01-01,48125,48,9.4
2014-01-01,48125,48,6.3
2015-01-01,48125,48,4.7
2016-01-01,48125,48,4.7
2017-01-01,48125,48,4.5
2018-01-01,48125,48,3.9
2019-01-01,48125,48,3.9
2020-01-01,48125,48,5.8
2021-01-01,48125,48,4.6
2022-01-01,48125,48,4.3
2023-01-01,48125,48,4.1
2024-01-01,48125,48,4.3
2000-01-01,48127,48,8.8
2001-01-01,48127,48,7.7
2002-01-01,48127,48,9.2
2003-01-01,48127,48,9.5
2004-01-01,48127,48,9.0
2005-01-01,48127,48,8.3
2006-01-01,48127,48,7.7
2007-01-01,48127,48,6.4
2008-01-01,48127,48,6.6
2009-01-01,48127,48,10.0
2010-01-01,48127,48,10.6
2011-01-01,48127,48,8.0
2012-01-01,48127,48,5.8
2013-01-01,48127,48,5.1
2014-01-01,48127,48,3.8
2015-01-01,48127,48,4.7
2016-01-01,48127,48,14.5
2017-01-01,48127,48,10.5
2018-01-01,48127,48,6.3
2019-01-01,48127,48,5.2
2020-01-01,48127,48,13.0
2021-01-01,48127,48,11.2
2022-01-01,48127,48,7.7
2023-01-01,48127,48,6.3
2024-01-01,48127,48,6.8
2000-01-01,48129,48,4.2
2001-01-01,48129,48,4.4
2002-01-01,48129,48,4.9
2003-01-01,48129,48,5.6
2004-01-01,48129,48,5.6
2005-01-01,48129,48,5.0
2006-01-01,48129,48,4.8
2007-01-01,48129,48,4.4
2008-01-01,48129,48,4.3
2009-01-01,48129,48,5.9
2010-01-01,48129,48,6.9
2011-01-01,48129,48,6.6
2012-01-01,48129,48,5.9
2013-01-01,48129,48,5.2
2014-01-01,48129,48,4.9
2015-01-01,48129,48,4.2
2016-01-01,48129,48,4.0
2017-01-01,48129,48,3.8
2018-01-01,48129,48,3.5
2019-01-01,48129,48,3.4
2020-01-01,48129,48,4.5
2021-01-01,48129,48,4.3
2022-01-01,48129,48,3.6
2023-01-01,48129,48,3.9
2024-01-01,48129,48,4.5
2000-01-01,48131,48,7.1
2001-01-01,48131,48,6.4
2002-01-01,48131,48,9.2
2003-01-01,48131,48,8.4
2004-01-01,48131,48,6.9
2005-01-01,48131,48,6.2
2006-01-01,48131,48,5.5
2007-01-01,48131,48,5.0
2008-01-01,48131,48,5.4
2009-01-01,48131,48,11.0
2010-01-01,48131,48,11.8
2011-01-01,48131,48,9.8
2012-01-01,48131,48,7.0
2013-01-01,48131,48,6.5
2014-01-01,48131,48,5.6
2015-01-01,48131,48,8.1
2016-01-01,48131,48,12.8
2017-01-01,48131,48,9.1
2018-01-01,48131,48,6.2
2019-01-01,48131,48,5.1
2020-01-01,48131,48,14.3
2021-01-01,48131,48,9.5
2022-01-01,48131,48,5.2
2023-01-01,48131,48,5.0
2024-01-01,48131,48,5.3
2000-01-01,48133,48,4.8
2001-01-01,48133,48,4.9
2002-01-01,48133,48,5.9
2003-01-01,48133,48,6.5
2004-01-01,48133,48,5.7
2005-01-01,48133,48,5.3
2006-01-01,48133,48,4.9
2007-01-01,48133,48,4.4
2008-01-01,48133,48,4.5
2009-01-01,48133,48,7.6
2010-01-01,48133,48,8.8
2011-01-01,48133,48,7.9
2012-01-01,48133,48,6.6
2013-01-01,48133,48,6.1
2014-01-01,48133,48,4.9
2015-01-01,48133,48,4.8
2016-01-01,48133,48,5.8
2017-01-01,48133,48,4.6
2018-01-01,48133,48,3.6
2019-01-01,48133,48,3.5
2020-01-01,48133,48,7.2
2021-01-01,48133,48,6.1
2022-01-01,48133,48,4.8
2023-01-01,48133,48,4.8
2024-01-01,48133,48,5.3
2000-01-01,48135,48,5.4
2001-01-01,48135,48,4.9
2002-01-01,48135,48,6.6
2003-01-01,48135,48,6.7
2004-01-01,48135,48,5.8
2005-01-01,48135,48,4.6
2006-01-01,48135,48,3.9
2007-01-01,48135,48,3.4
2008-01-01,48135,48,3.4
2009-01-01,48135,48,8.1
2010-01-01,48135,48,8.5
2011-01-01,48135,48,6.4
2012-01-01,48135,48,4.6
2013-01-01,48135,48,4.4
2014-01-01,48135,48,3.5
2015-01-01,48135,48,4.7
2016-01-01,48135,48,6.7
2017-01-01,48135,48,4.3
2018-01-01,48135,48,2.8
2019-01-01,48135,48,2.8
2020-01-01,48135,48,11.5
2021-01-01,48135,48,8.2
2022-01-01,48135,48,4.0
2023-01-01,48135,48,3.4
2024-01-01,48135,48,3.5
2000-01-01,48137,48,4.4
2001-01-01,48137,48,4.5
2002-01-01,48137,48,5.1
2003-01-01,48137,48,4.4
2004-01-01,48137,48,4.1
2005-01-01,48137,48,4.0
2006-01-01,48137,48,4.3
2007-01-01,48137,48,4.0
2008-01-01,48137,48,3.7
2009-01-01,48137,48,7.1
2010-01-01,48137,48,7.2
2011-01-01,48137,48,6.9
2012-01-01,48137,48,6.4
2013-01-01,48137,48,5.9
2014-01-01,48137,48,4.4
2015-01-01,48137,48,4.6
2016-01-01,48137,48,4.7
2017-01-01,48137,48,3.3
2018-01-01,48137,48,2.8
2019-01-01,48137,48,2.3
2020-01-01,48137,48,4.1
2021-01-01,48137,48,4.9
2022-01-01,48137,48,3.1
2023-01-01,48137,48,2.6
2024-01-01,48137,48,3.1
2000-01-01,48139,48,3.6
2001-01-01,48139,48,4.4
2002-01-01,48139,48,5.8
2003-01-01,48139,48,6.4
2004-01-01,48139,48,5.7
2005-01-01,48139,48,5.4
2006-01-01,48139,48,5.1
2007-01-01,48139,48,4.4
2008-01-01,48139,48,5.0
2009-01-01,48139,48,8.0
2010-01-01,48139,48,8.1
2011-01-01,48139,48,8.0
2012-01-01,48139,48,6.7
2013-01-01,48139,48,6.2
2014-01-01,48139,48,5.0
2015-01-01,48139,48,4.0
2016-01-01,48139,48,3.7
2017-01-01,48139,48,3.5
2018-01-01,48139,48,3.3
2019-01-01,48139,48,3.1
2020-01-01,48139,48,5.9
2021-01-01,48139,48,4.4
2022-01-01,48139,48,3.4
2023-01-01,48139,48,3.6
2024-01-01,48139,48,3.7
2000-01-01,48141,48,6.8
2001-01-01,48141,48,7.3
2002-01-01,48141,48,8.2
2003-01-01,48141,48,8.8
2004-01-01,48141,48,7.6
2005-01-01,48141,48,7.1
2006-01-01,48141,48,6.8
2007-01-01,48141,48,5.9
2008-01-01,48141,48,6.2
2009-01-01,48141,48,8.9
2010-01-01,48141,48,9.3
2011-01-01,48141,48,9.8
2012-01-01,48141,48,8.5
2013-01-01,48141,48,8.0
2014-01-01,48141,48,6.5
2015-01-01,48141,48,5.2
2016-01-01,48141,48,4.8
2017-01-01,48141,48,4.5
2018-01-01,48141,48,4.1
2019-01-01,48141,48,3.7
2020-01-01,48141,48,8.0
2021-01-01,48141,48,6.0
2022-01-01,48141,48,4.2
2023-01-01,48141,48,4.3
2024-01-01,48141,48,4.2
2000-01-01,48143,48,3.7
2001-01-01,48143,48,3.8
2002-01-01,48143,48,4.7
2003-01-01,48143,48,4.9
2004-01-01,48143,48,4.5
2005-01-01,48143,48,4.2
2006-01-01,48143,48,4.0
2007-01-01,48143,48,3.6
2008-01-01,48143,48,3.8
2009-01-01,48143,48,6.3
2010-01-01,48143,48,6.5
2011-01-01,48143,48,6.3
2012-01-01,48143,48,5.5
2013-01-01,48143,48,5.5
2014-01-01,48143,48,4.3
2015-01-01,48143,48,4.0
2016-01-01,48143,48,4.1
2017-01-01,48143,48,3.4
2018-01-01,48143,48,3.1
2019-01-01,48143,48,3.2
2020-01-01,48143,48,5.8
2021-01-01,48143,48,4.5
2022-01-01,48143,48,3.5
2023-01-01,48143,48,3.5
2024-01-01,48143,48,3.5
2000-01-01,48145,48,5.5
2001-01-01,48145,48,5.5
2002-01-01,48145,48,6.1
2003-01-01,48145,48,7.1
2004-01-01,48145,48,6.2
2005-01-01,48145,48,6.3
2006-01-01,48145,48,6.3
2007-01-01,48145,48,5.3
2008-01-01,48145,48,5.8
2009-01-01,48145,48,8.8
2010-01-01,48145,48,8.6
2011-01-01,48145,48,8.6
2012-01-01,48145,48,7.3
2013-01-01,48145,48,7.2
2014-01-01,48145,48,5.5
2015-01-01,48145,48,4.3
2016-01-01,48145,48,4.6
2017-01-01,48145,48,4.5
2018-01-01,48145,48,4.1
2019-01-01,48145,48,3.4
2020-01-01,48145,48,6.4
2021-01-01,48145,48,5.6
2022-01-01,48145,48,4.4
2023-01-01,48145,48,4.3
2024-01-01,48145,48,4.3
2000-01-01,48147,48,4.9
2001-01-01,48147,48,6.5
2002-01-01,48147,48,7.8
2003-01-01,48147,48,7.5
2004-01-01,48147,48,7.0
2005-01-01,48147,48,6.5
2006-01-01,48147,48,6.0
2007-01-01,48147,48,5.2
2008-01-01,48147,48,5.8
2009-01-01,48147,48,8.6
2010-01-01,48147,48,8.3
2011-01-01,48147,48,8.6
2012-01-01,48147,48,7.0
2013-01-01,48147,48,7.0
2014-01-01,48147,48,5.4
2015-01-01,48147,48,4.1
2016-01-01,48147,48,4.2
2017-01-01,48147,48,3.7
2018-01-01,48147,48,3.4
2019-01-01,48147,48,3.1
2020-01-01,48147,48,5.2
2021-01-01,48147,48,4.5
2022-01-01,48147,48,4.0
2023-01-01,48147,48,3.9
2024-01-01,48147,48,3.7
2000-01-01,48149,48,3.5
2001-01-01,48149,48,3.6
2002-01-01,48149,48,4.4
2003-01-01,48149,48,4.8
2004-01-01,48149,48,4.2
2005-01-01,48149,48,4.0
2006-01-01,48149,48,3.7
2007-01-01,48149,48,3.2
2008-01-01,48149,48,3.4
2009-01-01,48149,48,5.5
2010-01-01,48149,48,6.2
2011-01-01,48149,48,6.0
2012-01-01,48149,48,4.8
2013-01-01,48149,48,4.5
2014-01-01,48149,48,3.5
2015-01-01,48149,48,3.3
2016-01-01,48149,48,4.3
2017-01-01,48149,48,3.8
2018-01-01,48149,48,3.3
2019-01-01,48149,48,3.1
2020-01-01,48149,48,5.5
2021-01-01,48149,48,5.0
2022-01-01,48149,48,4.0
2023-01-01,48149,48,4.0
2024-01-01,48149,48,3.8
2000-01-01,48151,48,3.9
2001-01-01,48151,48,3.9
2002-01-01,48151,48,5.6
2003-01-01,48151,48,5.6
2004-01-01,48151,48,5.1
2005-01-01,48151,48,4.3
2006-01-01,48151,48,4.1
2007-01-01,48151,48,4.0
2008-01-01,48151,48,3.8
2009-01-01,48151,48,6.0
2010-01-01,48151,48,7.1
2011-01-01,48151,48,6.9
2012-01-01,48151,48,5.4
2013-01-01,48151,48,5.5
2014-01-01,48151,48,4.5
2015-01-01,48151,48,3.9
2016-01-01,48151,48,3.8
2017-01-01,48151,48,3.1
2018-01-01,48151,48,2.8
2019-01-01,48151,48,2.5
2020-01-01,48151,48,3.9
2021-01-01,48151,48,3.6
2022-01-01,48151,48,3.0
2023-01-01,48151,48,2.8
2024-01-01,48151,48,3.1
2000-01-01,48153,48,4.8
2001-01-01,48153,48,5.6
2002-01-01,48153,48,6.6
2003-01-01,48153,48,7.2
2004-01-01,48153,48,6.5
2005-01-01,48153,48,5.8
2006-01-01,48153,48,6.0
2007-01-01,48153,48,5.3
2008-01-01,48153,48,4.7
2009-01-01,48153,48,6.5
2010-01-01,48153,48,8.0
2011-01-01,48153,48,8.0
2012-01-01,48153,48,6.4
2013-01-01,48153,48,8.9
2014-01-01,48153,48,7.2
2015-01-01,48153,48,5.6
2016-01-01,48153,48,5.0
2017-01-01,48153,48,5.4
2018-01-01,48153,48,5.2
2019-01-01,48153,48,4.3
2020-01-01,48153,48,6.1
2021-01-01,48153,48,5.6
2022-01-01,48153,48,4.0
2023-01-01,48153,48,4.0
2024-01-01,48153,48,4.2
2000-01-01,48155,48,3.8
2001-01-01,48155,48,3.8
2002-01-01,48155,48,5.6
2003-01-01,48155,48,7.4
2004-01-01,48155,48,6.2
2005-01-01,48155,48,4.9
2006-01-01,48155,48,4.5
2007-01-01,48155,48,3.8
2008-01-01,48155,48,4.2
2009-01-01,48155,48,5.8
2010-01-01,48155,48,6.8
2011-01-01,48155,48,7.7
2012-01-01,48155,48,5.8
2013-01-01,48155,48,5.2
2014-01-01,48155,48,4.3
2015-01-01,48155,48,4.2
2016-01-01,48155,48,4.2
2017-01-01,48155,48,3.9
2018-01-01,48155,48,3.4
2019-01-01,48155,48,3.2
2020-01-01,48155,48,4.6
2021-01-01,48155,48,3.6
2022-01-01,48155,48,3.3
2023-01-01,48155,48,3.3
2024-01-01,48155,48,3.4
2000-01-01,48157,48,3.6
2001-01-01,48157,48,3.9
2002-01-01,48157,48,5.2
2003-01-01,48157,48,6.2
2004-01-01,48157,48,5.5
2005-01-01,48157,48,5.3
2006-01-01,48157,48,4.8
2007-01-01,48157,48,4.1
2008-01-01,48157,48,4.4
2009-01-01,48157,48,7.2
2010-01-01,48157,48,7.7
2011-01-01,48157,48,7.4
2012-01-01,48157,48,5.9
2013-01-01,48157,48,5.5
2014-01-01,48157,48,4.6
2015-01-01,48157,48,4.3
2016-01-01,48157,48,5.0
2017-01-01,48157,48,4.7
2018-01-01,48157,48,4.0
2019-01-01,48157,48,3.5
2020-01-01,48157,48,7.7
2021-01-01,48157,48,5.8
2022-01-01,48157,48,3.9
2023-01-01,48157,48,3.9
2024-01-01,48157,48,4.1
2000-01-01,48159,48,4.3
2001-01-01,48159,48,4.2
2002-01-01,48159,48,4.8
2003-01-01,48159,48,5.2
2004-01-01,48159,48,4.6
2005-01-01,48159,48,4.9
2006-01-01,48159,48,4.2
2007-01-01,48159,48,3.9
2008-01-01,48159,48,4.2
2009-01-01,48159,48,6.8
2010-01-01,48159,48,8.7
2011-01-01,48159,48,8.5
2012-01-01,48159,48,7.4
2013-01-01,48159,48,6.6
2014-01-01,48159,48,5.2
2015-01-01,48159,48,4.9
2016-01-01,48159,48,4.6
2017-01-01,48159,48,4.4
2018-01-01,48159,48,3.9
2019-01-01,48159,48,3.4
2020-01-01,48159,48,5.0
2021-01-01,48159,48,4.1
2022-01-01,48159,48,3.0
2023-01-01,48159,48,3.5
2024-01-01,48159,48,3.8
2000-01-01,48161,48,5.1
2001-01-01,48161,48,4.4
2002-01-01,48161,48,5.8
2003-01-01,48161,48,6.1
2004-01-01,48161,48,4.8
2005-01-01,48161,48,4.3
2006-01-01,48161,48,4.0
2007-01-01,48161,48,3.7
2008-01-01,48161,48,4.0
2009-01-01,48161,48,6.3
2010-01-01,48161,48,8.3
2011-01-01,48161,48,8.1
2012-01-01,48161,48,6.7
2013-01-01,48161,48,7.0
2014-01-01,48161,48,5.7
2015-01-01,48161,48,5.5
2016-01-01,48161,48,6.2
2017-01-01,48161,48,5.9
2018-01-01,48161,48,5.5
2019-01-01,48161,48,4.5
2020-01-01,48161,48,7.9
2021-01-01,48161,48,6.8
2022-01-01,48161,48,5.0
2023-01-01,48161,48,4.8
2024-01-01,48161,48,4.7
2000-01-01,48163,48,6.2
2001-01-01,48163,48,6.5
2002-01-01,48163,48,7.7
2003-01-01,48163,48,7.9
2004-01-01,48163,48,7.0
2005-01-01,48163,48,6.1
2006-01-01,48163,48,5.5
2007-01-01,48163,48,4.9
2008-01-01,48163,48,5.4
2009-01-01,48163,48,7.5
2010-01-01,48163,48,7.4
2011-01-01,48163,48,6.7
2012-01-01,48163,48,5.0
2013-01-01,48163,48,4.7
2014-01-01,48163,48,3.6
2015-01-01,48163,48,3.9
2016-01-01,48163,48,7.0
2017-01-01,48163,48,5.7
2018-01-01,48163,48,4.2
2019-01-01,48163,48,3.8
2020-01-01,48163,48,8.3
2021-01-01,48163,48,6.8
2022-01-01,48163,48,4.6
2023-01-01,48163,48,4.4
2024-01-01,48163,48,5.9
2000-01-01,48165,48,4.4
2001-01-01,48165,48,4.5
2002-01-01,48165,48,4.9
2003-01-01,48165,48,5.0
2004-01-01,48165,48,5.1
2005-01-01,48165,48,4.8
2006-01-01,48165,48,4.7
2007-01-01,48165,48,3.8
2008-01-01,48165,48,3.8
2009-01-01,48165,48,6.3
2010-01-01,48165,48,6.0
2011-01-01,48165,48,5.3
2012-01-01,48165,48,4.2
2013-01-01,48165,48,4.2
2014-01-01,48165,48,3.3
2015-01-01,48165,48,3.3
2016-01-01,48165,48,4.0
2017-01-01,48165,48,3.3
2018-01-01,48165,48,2.8
2019-01-01,48165,48,2.6
2020-01-01,48165,48,6.1
2021-01-01,48165,48,5.0
2022-01-01,48165,48,3.3
2023-01-01,48165,48,3.2
2024-01-01,48165,48,3.2
2000-01-01,48167,48,4.9
2001-01-01,48167,48,5.2
2002-01-01,48167,48,6.5
2003-01-01,48167,48,7.2
2004-01-01,48167,48,6.8
2005-01-01,48167,48,5.8
2006-01-01,48167,48,5.2
2007-01-01,48167,48,4.6
2008-01-01,48167,48,5.7
2009-01-01,48167,48,8.2
2010-01-01,48167,48,9.2
2011-01-01,48167,48,9.1
2012-01-01,48167,48,7.6
2013-01-01,48167,48,6.9
2014-01-01,48167,48,5.7
2015-01-01,48167,48,5.0
2016-01-01,48167,48,5.3
2017-01-01,48167,48,5.2
2018-01-01,48167,48,4.6
2019-01-01,48167,48,4.0
2020-01-01,48167,48,8.6
2021-01-01,48167,48,6.4
2022-01-01,48167,48,4.4
2023-01-01,48167,48,4.3
2024-01-01,48167,48,4.3
2000-01-01,48169,48,4.4
2001-01-01,48169,48,3.8
2002-01-01,48169,48,5.4
2003-01-01,48169,48,5.9
2004-01-01,48169,48,5.4
2005-01-01,48169,48,4.5
2006-01-01,48169,48,3.9
2007-01-01,48169,48,3.4
2008-01-01,48169,48,3.8
2009-01-01,48169,48,5.2
2010-01-01,48169,48,6.0
2011-01-01,48169,48,6.3
2012-01-01,48169,48,4.9
2013-01-01,48169,48,4.6
2014-01-01,48169,48,3.7
2015-01-01,48169,48,3.7
2016-01-01,48169,48,4.2
2017-01-01,48169,48,3.4
2018-01-01,48169,48,3.1
2019-01-01,48169,48,3.0
2020-01-01,48169,48,8.0
2021-01-01,48169,48,6.0
2022-01-01,48169,48,4.3
2023-01-01,48169,48,3.3
2024-01-01,48169,48,3.8
2000-01-01,48171,48,3.9
2001-01-01,48171,48,3.5
2002-01-01,48171,48,4.1
2003-01-01,48171,48,4.4
2004-01-01,48171,48,3.8
2005-01-01,48171,48,3.4
2006-01-01,48171,48,3.3
2007-01-01,48171,48,2.8
2008-01-01,48171,48,3.1
2009-01-01,48171,48,4.5
2010-01-01,48171,48,5.5
2011-01-01,48171,48,5.5
2012-01-01,48171,48,4.7
2013-01-01,48171,48,4.4
2014-01-01,48171,48,3.6
2015-01-01,48171,48,2.9
2016-01-01,48171,48,3.1
2017-01-01,48171,48,2.9
2018-01-01,48171,48,2.9
2019-01-01,48171,48,2.7
2020-01-01,48171,48,5.3
2021-01-01,48171,48,3.8
2022-01-01,48171,48,3.0
2023-01-01,48171,48,2.9
2024-01-01,48171,48,3.0
2000-01-01,48173,48,3.0
2001-01-01,48173,48,3.0
2002-01-01,48173,48,3.8
2003-01-01,48173,48,4.2
2004-01-01,48173,48,3.8
2005-01-01,48173,48,3.9
2006-01-01,48173,48,4.5
2007-01-01,48173,48,3.5
2008-01-01,48173,48,3.8
2009-01-01,48173,48,4.6
2010-01-01,48173,48,5.0
2011-01-01,48173,48,4.4
2012-01-01,48173,48,3.9
2013-01-01,48173,48,3.6
2014-01-01,48173,48,2.7
2015-01-01,48173,48,2.8
2016-01-01,48173,48,5.3
2017-01-01,48173,48,3.5
2018-01-01,48173,48,2.8
2019-01-01,48173,48,3.0
2020-01-01,48173,48,5.2
2021-01-01,48173,48,4.1
2022-01-01,48173,48,3.7
2023-01-01,48173,48,3.4
2024-01-01,48173,48,3.1
2000-01-01,48175,48,3.9
2001-01-01,48175,48,4.2
2002-01-01,48175,48,5.2
2003-01-01,48175,48,5.7
2004-01-01,48175,48,5.6
2005-01-01,48175,48,4.9
2006-01-01,48175,48,4.1
2007-01-01,48175,48,3.8
2008-01-01,48175,48,3.7
2009-01-01,48175,48,6.9
2010-01-01,48175,48,7.5
2011-01-01,48175,48,6.7
2012-01-01,48175,48,5.5
2013-01-01,48175,48,5.3
2014-01-01,48175,48,4.1
2015-01-01,48175,48,4.5
2016-01-01,48175,48,6.2
2017-01-01,48175,48,5.3
2018-01-01,48175,48,4.1
2019-01-01,48175,48,3.6
2020-01-01,48175,48,8.5
2021-01-01,48175,48,7.0
2022-01-01,48175,48,4.6
2023-01-01,48175,48,3.9
2024-01-01,48175,48,4.2
2000-01-01,48177,48,3.5
2001-01-01,48177,48,3.7
2002-01-01,48177,48,5.0
2003-01-01,48177,48,5.1
2004-01-01,48177,48,4.6
2005-01-01,48177,48,4.2
2006-01-01,48177,48,4.1
2007-01-01,48177,48,3.9
2008-01-01,48177,48,3.9
2009-01-01,48177,48,5.5
2010-01-01,48177,48,6.9
2011-01-01,48177,48,6.4
2012-01-01,48177,48,5.1
2013-01-01,48177,48,5.2
2014-01-01,48177,48,3.9
2015-01-01,48177,48,3.7
2016-01-01,48177,48,4.6
2017-01-01,48177,48,3.8
2018-01-01,48177,48,3.3
2019-01-01,48177,48,2.8
2020-01-01,48177,48,5.8
2021-01-01,48177,48,4.6
2022-01-01,48177,48,3.4
2023-01-01,48177,48,3.6
2024-01-01,48177,48,3.8
2000-01-01,48179,48,5.1
2001-01-01,48179,48,4.4
2002-01-01,48179,48,6.1
2003-01-01,48179,48,6.1
2004-01-01,48179,48,5.2
2005-01-01,48179,48,4.3
2006-01-01,48179,48,3.9
2007-01-01,48179,48,3.4
2008-01-01,48179,48,3.5
2009-01-01,48179,48,8.1
2010-01-01,48179,48,8.7
2011-01-01,48179,48,7.1
2012-01-01,48179,48,5.6
2013-01-01,48179,48,5.2
2014-01-01,48179,48,4.1
2015-01-01,48179,48,5.7
2016-01-01,48179,48,6.1
2017-01-01,48179,48,4.7
2018-01-01,48179,48,3.4
2019-01-01,48179,48,3.1
2020-01-01,48179,48,7.2
2021-01-01,48179,48,5.8
2022-01-01,48179,48,3.9
2023-01-01,48179,48,3.5
2024-01-01,48179,48,3.9
2000-01-01,48181,48,4.1
2001-01-01,48181,48,5.3
2002-01-01,48181,48,6.7
2003-01-01,48181,48,7.1
2004-01-01,48181,48,6.2
2005-01-01,48181,48,5.5
2006-01-01,48181,48,4.9
2007-01-01,48181,48,4.6
2008-01-01,48181,48,5.2
2009-01-01,48181,48,8.0
2010-01-01,48181,48,8.3
2011-01-01,48181,48,8.2
2012-01-01,48181,48,6.8
2013-01-01,48181,48,6.3
2014-01-01,48181,48,4.9
2015-01-01,48181,48,4.1
2016-01-01,48181,48,3.9
2017-01-01,48181,48,3.6
2018-01-01,48181,48,3.3
2019-01-01,48181,48,3.1
2020-01-01,48181,48,5.9
2021-01-01,48181,48,4.6
2022-01-01,48181,48,3.7
2023-01-01,48181,48,3.8
2024-01-01,48181,48,3.9
2000-01-01,48183,48,5.5
2001-01-01,48183,48,5.5
2002-01-01,48183,48,7.0
2003-01-01,48183,48,7.1
2004-01-01,48183,48,5.9
2005-01-01,48183,48,5.0
2006-01-01,48183,48,4.6
2007-01-01,48183,48,3.8
2008-01-01,48183,48,4.0
2009-01-01,48183,48,7.1
2010-01-01,48183,48,8.1
2011-01-01,48183,48,7.4
2012-01-01,48183,48,6.2
2013-01-01,48183,48,6.0
2014-01-01,48183,48,4.9
2015-01-01,48183,48,5.0
2016-01-01,48183,48,6.2
2017-01-01,48183,48,5.3
2018-01-01,48183,48,4.2
2019-01-01,48183,48,3.8
2020-01-01,48183,48,8.4
2021-01-01,48183,48,6.4
2022-01-01,48183,48,4.4
2023-01-01,48183,48,4.4
2024-01-01,48183,48,4.8
2000-01-01,48185,48,5.4
2001-01-01,48185,48,5.5
2002-01-01,48185,48,7.7
2003-01-01,48185,48,8.2
2004-01-01,48185,48,7.0
2005-01-01,48185,48,6.2
2006-01-01,48185,48,5.4
2007-01-01,48185,48,4.7
2008-01-01,48185,48,5.1
2009-01-01,48185,48,8.6
2010-01-01,48185,48,9.1
2011-01-01,48185,48,8.1
2012-01-01,48185,48,6.4
2013-01-01,48185,48,6.1
2014-01-01,48185,48,4.8
2015-01-01,48185,48,5.4
2016-01-01,48185,48,6.6
2017-01-01,48185,48,5.4
2018-01-01,48185,48,4.1
2019-01-01,48185,48,4.0
2020-01-01,48185,48,8.0
2021-01-01,48185,48,6.5
2022-01-01,48185,48,4.6
2023-01-01,48185,48,4.5
2024-01-01,48185,48,4.4
2000-01-01,48187,48,3.4
2001-01-01,48187,48,3.8
2002-01-01,48187,48,5.3
2003-01-01,48187,48,5.4
2004-01-01,48187,48,4.9
2005-01-01,48187,48,4.7
2006-01-01,48187,48,4.4
2007-01-01,48187,48,3.8
2008-01-01,48187,48,4.3
2009-01-01,48187,48,6.5
2010-01-01,48187,48,6.8
2011-01-01,48187,48,6.7
2012-01-01,48187,48,5.6
2013-01-01,48187,48,5.5
2014-01-01,48187,48,4.4
2015-01-01,48187,48,3.6
2016-01-01,48187,48,3.6
2017-01-01,48187,48,3.4
2018-01-01,48187,48,3.2
2019-01-01,48187,48,3.0
2020-01-01,48187,48,6.1
2021-01-01,48187,48,4.5
2022-01-01,48187,48,3.4
2023-01-01,48187,48,3.4
2024-01-01,48187,48,3.6
2000-01-01,48189,48,4.5
2001-01-01,48189,48,4.6
2002-01-01,48189,48,5.6
2003-01-01,48189,48,6.2
2004-01-01,48189,48,6.0
2005-01-01,48189,48,5.4
2006-01-01,48189,48,5.2
2007-01-01,48189,48,4.7
2008-01-01,48189,48,4.5
2009-01-01,48189,48,6.1
2010-01-01,48189,48,7.5
2011-01-01,48189,48,7.8
2012-01-01,48189,48,6.9
2013-01-01,48189,48,13.4
2014-01-01,48189,48,9.5
2015-01-01,48189,48,6.4
2016-01-01,48189,48,4.8
2017-01-01,48189,48,4.4
2018-01-01,48189,48,4.1
2019-01-01,48189,48,3.8
2020-01-01,48189,48,5.7
2021-01-01,48189,48,5.1
2022-01-01,48189,48,4.1
2023-01-01,48189,48,4.0
2024-01-01,48189,48,4.1
2000-01-01,48191,48,5.3
2001-01-01,48191,48,5.4
2002-01-01,48191,48,6.2
2003-01-01,48191,48,6.7
2004-01-01,48191,48,6.6
2005-01-01,48191,48,5.9
2006-01-01,48191,48,6.2
2007-01-01,48191,48,5.4
2008-01-01,48191,48,5.5
2009-01-01,48191,48,8.3
2010-01-01,48191,48,9.2
2011-01-01,48191,48,9.0
2012-01-01,48191,48,7.8
2013-01-01,48191,48,7.2
2014-01-01,48191,48,6.4
2015-01-01,48191,48,5.3
2016-01-01,48191,48,6.0
2017-01-01,48191,48,5.6
2018-01-01,48191,48,4.0
2019-01-01,48191,48,3.8
2020-01-01,48191,48,5.3
2021-01-01,48191,48,4.9
2022-01-01,48191,48,3.7
2023-01-01,48191,48,3.8
2024-01-01,48191,48,4.6
2000-01-01,48193,48,3.8
2001-01-01,48193,48,3.8
2002-01-01,48193,48,4.4
2003-01-01,48193,48,4.9
2004-01-01,48193,48,4.6
2005-01-01,48193,48,4.7
2006-01-01,48193,48,4.2
2007-01-01,48193,48,3.5
2008-01-01,48193,48,3.6
2009-01-01,48193,48,5.6
2010-01-01,48193,48,6.9
2011-01-01,48193,48,6.6
2012-01-01,48193,48,5.8
2013-01-01,48193,48,6.0
2014-01-01,48193,48,4.7
2015-01-01,48193,48,4.7
2016-01-01,48193,48,5.6
2017-01-01,48193,48,4.5
2018-01-01,48193,48,3.8
2019-01-01,48193,48,3.4
2020-01-01,48193,48,5.2
2021-01-01,48193,48,4.6
2022-01-01,48193,48,3.8
