year,zcta,total_population,median_age,median_household_income,per_capita_income,total_housing_units,owner_occupied_units,renter_occupied_units,homeownership_rate,median_home_value,median_gross_rent,rent_as_pct_of_income
2023,01605,31086,32.0,54805,30686,12757,3718,8168,31.28,349800,1362,33.6
2023,01606,22269,39.7,92537,45085,9427,6122,2806,68.57,343700,1615,27.4
2023,01607,8755,38.6,66365,38315,4172,1623,2147,43.05,341300,1356,29.1
2023,01608,4951,30.6,45962,29079,2565,100,2114,4.52,117100,1461,34.3
2023,01609,23184,29.3,61411,37853,9126,3277,4953,39.82,422100,1212,35.7
2023,01610,28719,26.2,43757,20889,10263,1507,7752,16.28,279100,1339,35.7
2023,01611,2401,42.3,118389,42150,845,659,166,79.88,306400,1040,26.5
2023,01612,4996,40.8,133750,54061,1727,1474,159,90.26,464700,1364,14.1
2023,01701,32270,43.5,127000,63262,13131,10015,2789,78.22,612600,1973,30.7
2023,01702,39761,34.3,78784,43618,15303,5033,9632,34.32,563600,1822,32.5
2023,01718,528,39.8,125972,64478,217,209,8,96.31,359300,-666666666,-666666666.0
2023,01719,5468,42.8,151000,75416,2279,1708,502,77.29,671800,1816,34.3
2023,01720,23322,44.1,154101,75771,8937,6652,2169,75.41,766500,1908,29.4
2023,01721,18694,41.7,127106,69216,7995,5721,1852,75.54,586000,2334,29.4
2023,01730,14478,44.2,158286,89522,5970,4148,1714,70.76,878200,2430,26.8
2023,01731,1745,27.9,101194,34297,495,0,495,0.00,-666666666,3501,40.3
2023,01740,5698,41.2,198475,83182,2083,1888,102,94.87,722300,1632,25.1
2023,01741,5209,45.2,250001,107381,1787,1624,102,94.09,1055600,1409,45.7
2023,01742,18337,44.7,211435,98713,6659,4896,1295,79.08,1139200,2471,29.3
2023,01745,660,34.5,180833,88776,250,218,32,87.20,647400,-666666666,-666666666.0
2023,01746,14964,45.1,154684,74139,5774,4907,747,86.79,620500,1651,28.2
2023,01747,6024,43.8,115216,56273,2320,1667,504,76.78,456000,1819,29.2
2023,01748,19050,40.9,204418,98671,6907,5660,973,85.33,726100,2500,35.1
2023,01749,19959,43.3,107202,55095,8560,5992,2049,74.52,480300,1416,24.8
2023,01752,41398,37.2,95047,46876,17370,9352,7297,56.17,485400,1721,32.5
2023,01754,10663,43.2,119549,66632,4845,3599,1074,77.02,494200,1678,29.3
2023,01756,6266,43.9,129837,52395,2226,1916,187,91.11,605500,1947,32.7
2023,01757,30473,39.1,92951,45198,11833,7801,3609,68.37,444100,1702,31.1
2023,01760,36520,42.6,134644,76455,15838,10362,4996,67.47,740700,2061,26.0
2023,01770,4404,42.3,247500,110567,1575,1351,161,89.35,944400,2313,30.3
2023,01772,9781,43.3,196680,96765,3571,3093,368,89.37,816500,2425,25.2
2023,01773,5257,51.4,197292,131313,2408,1687,507,76.89,1169800,2162,32.0
2023,01775,7109,44.8,177862,80817,2761,2336,395,85.54,657900,1829,31.7
2023,01776,19067,43.5,234634,96780,6446,5707,620,90.20,939400,1427,27.5
2023,01778,13915,44.7,219531,102692,5136,4506,475,90.46,935700,1403,24.2
2023,01801,41205,39.5,107754,56975,16982,9429,6931,57.63,641800,2190,32.2
2023,01803,26068,44.9,142421,66552,10468,7501,2490,75.08,679400,2615,29.2
2023,01810,35608,43.5,167591,83976,13803,10688,2591,80.49,813800,2046,26.7
2023,01821,30203,44.6,142564,59108,11666,9334,2177,81.09,581300,2211,29.0
2023,01824,26628,42.8,141337,62524,10301,8161,1707,82.70,590900,2076,35.8
2023,01826,32373,41.9,111451,47708,12480,9694,2455,79.79,466200,1740,33.6
2023,01827,3375,41.6,202379,70324,1167,1089,46,95.95,624300,1500,29.3
2023,01830,26685,39.2,79784,41855,11159,5996,4546,56.88,436400,1602,34.2
2023,01832,26065,38.6,81141,40105,10735,5989,4317,58.11,410300,1612,32.4
2023,01833,8380,42.9,153565,65260,3220,2645,506,83.94,614700,1973,30.0
2023,01834,6747,42.6,135521,62387,2756,2450,222,91.69,571900,1815,36.2
2023,01835,14637,37.7,108275,48728,5702,4142,1310,75.97,431400,1747,32.6
2023,01840,7092,36.9,34630,24230,3415,76,3223,2.30,-666666666,1174,33.3
2023,01841,52761,31.5,54525,24385,17546,5523,11574,32.30,393800,1565,38.3
2023,01843,28444,33.4,72163,35107,10968,3808,6805,35.88,393700,1703,31.4
2023,01844,53015,40.5,103292,44672,19496,13663,5138,72.67,471900,1610,33.3
2023,01845,31881,38.9,134319,65004,12010,8048,3473,69.86,670000,2113,31.7
2023,01850,16983,34.5,67581,26545,6028,2933,2944,49.91,367200,1666,37.7
2023,01851,32308,35.6,87962,39517,11759,5066,6255,44.75,432100,1686,29.1
2023,01852,36700,37.5,77058,39409,15363,6842,7967,46.20,397200,1567,30.3
2023,01854,28808,32.8,70397,33835,10960,3809,6567,36.71,360500,1477,30.1
2023,01860,6707,48.6,116477,50957,2851,2140,570,78.97,531300,1236,31.6
2023,01862,11703,39.6,131214,49214,4263,2999,1248,70.61,503600,1881,27.7
2023,01863,9592,42.8,136284,54802,3677,3063,565,84.43,477900,1698,24.9
2023,01864,15634,43.1,150820,77743,5920,4910,946,83.85,680000,2253,48.1
2023,01867,25474,44.1,163407,71419,9895,7956,1631,82.99,741100,1722,24.7
2023,01876,30962,46.9,126795,55480,12212,10035,1793,84.84,546600,2248,29.3
2023,01879,12435,39.7,144167,56868,4374,3606,576,86.23,533300,1863,33.9
2023,01880,27258,42.9,130419,67048,11513,7795,3258,70.52,670100,1872,27.6
2023,01886,24584,43.3,181523,73464,9181,7797,1017,88.46,689400,2068,29.6
2023,01887,23195,42.1,161473,60558,8032,6841,1030,86.91,646200,2412,32.1
2023,01890,22862,43.0,218176,104586,8283,6714,1340,83.36,1181700,2271,23.5
2023,01901,1934,43.8,27561,33836,1289,39,1118,3.37,343200,1193,32.6
2023,01902,51680,35.8,66755,31825,19655,7759,11351,40.60,456000,1571,33.9
2023,01904,20103,40.9,100597,44543,7322,5892,1114,84.10,515100,1742,36.9
2023,01905,27188,33.6,84341,34371,9583,4617,4438,50.99,443200,1749,33.9
2023,01906,28599,43.5,100819,46929,11259,7908,2793,73.90,589500,1982,30.9
2023,01907,15279,45.1,127714,75836,6666,4664,1668,73.66,690800,2206,31.1
2023,01908,3328,58.6,111004,91157,1810,1350,254,84.16,686000,1790,37.3
2023,01913,17277,44.2,100599,56297,7827,5157,2388,68.35,475400,1573,36.7
2023,01915,41656,38.9,102347,55760,17318,9847,6721,59.43,619600,1684,32.2
2023,01921,8229,49.5,190526,90836,2961,2742,160,94.49,874900,736,31.8
2023,01922,3791,50.6,179896,70073,1253,1062,191,84.76,727800,-666666666,36.0
2023,01923,27778,45.3,117072,55308,11405,7610,3431,68.92,611200,2004,32.0
2023,01929,3605,44.3,151509,69734,1527,1010,307,76.69,828200,1828,30.2
2023,01930,29862,51.0,87898,53072,14630,8347,4833,63.33,587800,1395,34.7
2023,01937,146,53.6,-666666666,3956,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,01938,13820,48.0,124405,72497,6270,4178,1579,72.57,701400,1525,32.8
2023,01940,13183,41.5,171044,76804,5033,4159,626,86.92,891100,2333,38.1
2023,01944,5368,48.2,197875,100726,2281,1549,663,70.03,932000,1872,25.4
2023,01945,20390,49.2,164325,94164,8899,6821,1411,82.86,904700,1769,29.2
2023,01949,9727,44.5,171458,67877,3450,3065,251,92.43,713000,1621,27.8
2023,01950,18444,47.3,144259,78121,8298,5939,1853,76.22,792400,1511,25.4
2023,01951,2938,57.6,175779,94530,1731,1178,157,88.24,808400,1803,28.5
2023,01952,9217,48.4,102521,53254,4981,3016,1019,74.75,450100,1646,33.4
2023,01960,53961,46.4,95173,51337,23009,14582,7723,65.38,566700,1902,36.0
2023,01965,752,64.8,250001,103283,347,325,22,93.66,664500,-666666666,-666666666.0
2023,01966,6977,59.7,93227,61065,4232,2257,1006,69.17,692500,1827,35.4
2023,01969,6214,50.0,117177,66485,2428,1987,441,81.84,633900,1424,29.6
2023,01970,44115,38.4,85189,49759,20920,10118,9591,51.34,497500,1800,32.0
2023,01982,7646,43.8,127137,62116,2892,2259,460,83.08,688500,1746,51.0
2023,01983,6535,42.3,176698,71322,2319,2030,215,90.42,810400,1003,30.9
2023,01984,4930,29.6,187652,62015,1390,1126,189,85.63,841800,-666666666,30.9
2023,01985,4536,50.9,189048,83726,1799,1574,78,95.28,765800,1809,31.7
2023,02019,17160,38.4,120966,51448,6555,4937,1352,78.50,425900,1788,43.3
2023,02021,24459,42.8,128341,74606,9955,7308,2369,75.52,665500,2237,34.4
2023,02025,8358,45.6,187060,114646,3300,2588,521,83.24,1092500,1959,28.0
2023,02026,25109,43.5,124375,67595,10648,7484,2813,72.68,630400,2058,32.9
2023,02030,5893,45.6,250001,138720,1951,1854,58,96.97,1285800,2500,20.0
2023,02032,4914,35.8,180100,65570,1715,1316,272,82.87,673400,2448,27.7
2023,02035,18516,43.4,108559,62746,7414,5232,1937,72.98,581900,1763,34.5
2023,02038,33067,42.1,142788,63724,12889,9668,2671,78.35,567100,1856,29.5
2023,02043,24185,47.6,181017,104438,10059,7672,1886,80.27,1075100,2452,38.4
2023,02045,10098,55.1,127112,73136,5733,3711,864,81.11,606100,1885,33.1
2023,02047,142,41.3,151000,72711,254,64,0,100.00,695100,-666666666,-666666666.0
2023,02048,23855,41.3,131409,61744,9228,6527,2453,72.68,571000,1702,24.9
2023,02050,25903,46.7,125436,62893,11697,8323,1937,81.12,622600,1620,35.5
2023,02052,12923,40.8,214801,102662,4679,3937,622,86.36,869400,1652,43.9
2023,02053,13251,39.5,174357,74339,4601,3997,576,87.40,588900,1570,28.2
2023,02054,8699,47.3,149021,68784,3580,2829,554,83.62,570300,1733,34.9
2023,02056,11556,41.1,197379,70548,3464,3197,164,95.12,694300,1791,31.9
2023,02061,11309,39.0,182637,74251,3739,3333,310,91.49,799600,2181,34.9
2023,02062,31380,39.4,97110,59668,13961,6884,6415,51.76,613500,2056,30.7
2023,02066,18895,47.8,131889,83964,8032,6716,890,88.30,789500,1579,30.2
2023,02067,18478,42.5,183724,80677,6660,5597,857,86.72,697900,2269,32.9
2023,02071,1677,30.7,207878,61598,473,449,24,94.93,590300,-666666666,-666666666.0
2023,02072,29074,43.4,104164,49598,11346,8392,2469,77.27,496700,1993,41.6
2023,02081,19703,42.6,150233,70640,7663,5971,1335,81.73,647200,1980,28.6
2023,02090,16213,43.3,205000,86172,5721,4791,701,87.24,985800,2390,41.5
2023,02093,12305,47.6,147930,66485,4656,3753,642,85.39,599500,1046,26.5
2023,02108,4178,34.3,212664,141237,2473,1075,933,53.54,1570400,2692,28.4
2023,02109,3714,32.7,177500,130019,2719,682,1384,33.01,1007200,3501,26.6
2023,02110,2178,54.6,132239,151501,1563,815,410,66.53,1104700,3142,35.7
2023,02111,8067,31.3,70865,73708,4535,971,2643,26.87,953400,1994,32.2
2023,02113,6522,29.6,110321,86182,4664,623,3437,15.34,693900,2498,26.8
2023,02114,13853,33.0,135057,112365,9525,1820,6172,22.77,927900,2933,28.4
2023,02115,28621,22.1,53398,39807,11556,1450,8449,14.65,1015400,2033,35.2
2023,02116,22040,34.6,127309,124696,14110,4007,7518,34.77,1583500,2341,29.2
2023,02118,28522,37.9,90142,86276,15554,4487,9698,31.63,1029100,1748,31.0
2023,02119,26851,35.3,43255,32553,12937,2886,8878,24.53,668900,1252,34.5
2023,02120,15248,24.5,61472,29186,5061,542,4022,11.88,941200,1630,30.5
2023,02121,28298,34.2,38565,27892,11384,2396,7967,23.12,548100,1316,35.1
2023,02122,23471,36.6,82945,45583,10039,4000,5159,43.67,656400,2052,31.4
2023,02124,55897,36.9,79168,39879,21264,8386,11601,41.96,607200,1783,33.1
2023,02125,33069,34.4,71810,45158,14999,4841,8918,35.18,645400,1897,30.9
2023,02126,25313,38.2,67206,35695,9617,3705,5157,41.81,515000,1659,40.8
2023,02127,36646,32.5,156373,92105,19495,8023,9872,44.83,858600,2435,24.1
2023,02128,44124,34.9,92079,49564,19124,5033,12586,28.57,680000,2009,28.1
2023,02129,19994,36.0,157192,97454,9987,4661,4728,49.64,926000,2258,24.4
2023,02130,41109,34.9,130533,72568,18802,8184,9744,45.65,763700,2434,28.1
2023,02131,31564,38.1,109237,58481,13264,7095,5354,56.99,634200,1999,27.5
2023,02132,27069,43.0,139545,72857,11967,7889,3221,71.01,714000,2140,29.6
2023,02133,80,7.6,-666666666,,18,13,0,100.00,-666666666,-666666666,-666666666.0
2023,02134,17637,28.3,75317,46466,9027,1089,7178,13.17,586700,2269,32.5
2023,02135,43683,30.4,88208,53089,22519,4582,16490,21.74,684000,2179,28.6
2023,02136,38071,38.1,96862,43272,14031,7250,6320,53.43,566300,1772,33.0
2023,02138,38077,28.7,122040,74990,16132,5821,8418,40.88,1088700,2799,30.4
2023,02139,39609,29.9,124648,70682,16930,5140,10922,32.00,1066200,2613,27.9
2023,02140,21361,34.5,136382,84932,11117,3605,6425,35.94,1070200,2581,26.2
2023,02141,14677,30.9,120542,74899,8128,1976,5257,27.32,892600,2752,27.7
2023,02142,4349,31.8,168788,114807,2445,187,1981,8.63,1726900,3501,24.7
2023,02143,25161,32.8,126102,77591,12901,3780,8352,31.16,930200,2424,25.7
2023,02144,25009,32.0,140591,78130,11881,4266,6951,38.03,987000,2654,24.6
2023,02145,27929,33.2,119167,63125,12669,4098,7848,34.30,784900,2377,25.2
2023,02148,65509,35.8,95298,47303,28043,11070,15249,42.06,607500,2066,30.3
2023,02149,49236,35.8,79658,35941,18541,6304,10958,36.52,605200,1988,33.9
2023,02150,39444,34.5,72122,31526,14162,3949,9573,29.20,476500,1861,32.9
2023,02151,59949,39.4,80948,38785,23461,10777,10751,50.06,566200,1964,35.1
2023,02152,18807,43.6,106357,59226,8467,4399,3519,55.56,606900,1909,31.3
2023,02155,61276,35.0,118403,59655,25893,13038,11548,53.03,715500,2483,26.6
2023,02163,1852,22.4,74028,34889,547,0,399,0.00,-666666666,3501,51.0
2023,02169,60928,38.5,92080,52459,30198,11544,17130,40.26,552200,1975,29.8
2023,02170,19685,39.0,101840,49697,8471,4358,3599,54.77,661800,1801,26.0
2023,02171,20513,41.4,104992,59649,9513,4587,4308,51.57,630200,2281,28.1
2023,02176,29488,44.3,126854,65038,12724,8388,3980,67.82,796100,1933,29.1
2023,02180,22986,42.2,112635,60479,9832,6769,2751,71.10,629000,1878,27.9
2023,02184,38762,41.3,125305,57041,15032,11058,3281,77.12,623200,1925,29.4
2023,02186,28716,40.1,177222,72473,9447,7738,1446,84.26,896500,1545,31.0
2023,02188,15396,45.2,102236,56183,7166,4181,2679,60.95,542900,1859,31.7
2023,02189,15231,42.5,91842,51511,6689,4190,2339,64.18,463300,1732,33.0
2023,02190,19029,40.8,99024,56304,8601,5802,2527,69.66,554900,2012,32.0
2023,02191,8130,49.3,116496,57391,3704,2969,612,82.91,492200,1833,29.2
2023,02199,1253,36.9,118367,122935,1236,28,797,3.39,-666666666,3404,35.6
2023,02203,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,02205,0,-666666666.0,-666666666,-666666666,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,02210,6554,35.4,178833,175892,5227,994,3312,23.08,1212000,3501,27.3
2023,02215,24054,21.9,65827,36202,9390,701,7531,8.52,683800,2385,36.0
2023,02301,68608,35.4,72727,35370,24592,11634,11622,50.03,414200,1566,34.1
2023,02302,36472,38.5,87560,35814,12828,8664,3690,70.13,395000,1476,29.9
2023,02322,4753,37.3,129487,47100,1716,1346,356,79.08,482800,1648,39.5
2023,02324,26022,41.3,112445,50770,9770,7023,2331,75.08,500600,1975,29.9
2023,02325,2647,20.2,-666666666,7596,28,0,4,0.00,-666666666,-666666666,-666666666.0
2023,02330,11645,47.0,78955,47112,5048,4196,536,88.67,409800,1759,38.0
2023,02332,16110,47.7,171471,85402,6341,5383,597,90.02,826300,1644,36.0
2023,02333,14420,40.5,128679,58078,5165,4198,848,83.19,474000,1566,31.9
2023,02338,7734,41.3,106851,48218,3041,2848,117,96.05,442800,1494,24.2
2023,02339,14800,41.4,174821,70366,4974,4243,661,86.52,706200,1642,48.7
2023,02341,10466,45.8,112457,57742,4014,3571,396,90.02,498700,1912,46.5
2023,02343,11267,43.0,107198,47224,4268,3539,712,83.25,435300,1522,30.6
2023,02346,24360,43.0,91914,48381,10230,7546,2250,77.03,426800,1692,37.3
2023,02347,11732,43.2,126182,52254,4443,3415,776,81.48,533800,1837,36.9
2023,02350,149,48.2,86023,40926,61,61,0,100.00,309600,-666666666,-666666666.0
2023,02351,17008,40.4,119787,52259,6576,4777,1661,74.20,516300,1547,29.0
2023,02356,12547,46.6,124719,65937,4768,3515,1197,74.60,621600,1710,31.2
2023,02357,1410,20.0,-666666666,6641,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,02359,18335,45.8,141332,60532,7173,6210,795,88.65,550300,2413,29.6
2023,02360,62405,47.3,111975,57099,28598,20596,5226,79.76,494700,1831,32.6
2023,02364,13782,45.2,115863,56247,5658,4643,904,83.70,562000,1157,23.0
2023,02366,251,36.8,-666666666,11232,0,0,0,NaN,-666666666,-666666666,-666666666.0
2023,02367,2934,45.6,119750,53289,1253,990,58,94.47,499300,402,26.3
2023,02368,34736,41.0,103321,47844,13091,8806,3853,69.56,464000,2049,35.0
2023,02370,17709,39.8,101475,48224,7046,5201,1461,78.07,452300,1497,36.3
2023,02375,11205,44.6,117717,61489,4682,3790,822,82.18,492000,2080,44.0
2023,02379,7682,41.1,124483,52738,2955,2410,466,83.80,501000,2011,26.7
2023,02382,15215,40.3,107794,46233,6031,4190,1564,72.82,456400,1785,34.0
2023,02420,16287,45.1,233068,110672,5759,4836,736,86.79,1148100,2771,26.7
2023,02421,17798,47.7,212843,109161,6913,5162,1603,76.30,1147700,2847,32.7
2023,02445,22568,34.1,145878,98469,10016,5038,4556,52.51,1218000,2779,26.9
2023,02446,31109,33.9,127519,85590,15298,5263,9163,36.48,1172800,2757,29.7
2023,02451,18153,39.4,119509,64400,7852,4423,3121,58.63,709200,2537,29.8
2023,02452,16173,32.4,112902,50931,5838,2792,2672,51.10,779900,2325,27.9
2023,02453,30314,34.1,114029,58114,13163,5319,7365,41.93,666300,2063,25.9
2023,02457,1886,20.2,-666666666,5553,34,17,0,100.00,-666666666,-666666666,-666666666.0
2023,02458,13308,40.1,151782,80064,5238,3146,1907,62.26,1116600,2313,27.0
2023,02459,18604,45.9,214941,107837,6828,5395,1080,83.32,1336200,2308,25.4
2023,02460,10033,43.1,154329,84434,4171,2349,1623,59.14,1124300,2606,26.3
2023,02461,6717,44.5,207292,105534,2785,1972,572,77.52,1154500,3026,29.8
2023,02462,1459,50.9,210682,94068,526,401,125,76.24,1265400,-666666666,46.7
2023,02464,3730,41.5,125846,73575,1503,841,554,60.29,899300,2407,27.1
2023,02465,11297,43.1,174518,106385,4452,3000,1381,68.48,1098600,2251,22.2
2023,02466,8553,35.1,170852,82983,3284,1687,1242,57.60,1164900,2082,30.6
2023,02467,22325,30.0,173854,88431,7293,4595,2133,68.30,1249100,3067,29.5
2023,02468,5901,48.4,250001,130948,2038,1978,49,97.58,1809300,2875,17.5
2023,02472,35317,38.8,123383,72808,17069,7913,8307,48.79,737600,2356,27.0
2023,02474,28283,38.3,139199,79137,12541,7038,5011,58.41,887000,2157,23.9
2023,02476,17732,45.8,145150,89164,8058,4996,2808,64.02,882100,1823,27.1
2023,02478,26966,42.4,177790,92557,10811,6654,3682,64.38,1108800,2382,25.5
2023,02481,17262,36.1,250001,117974,5145,4329,634,87.23,1642700,3064,30.5
2023,02482,10758,47.6,240069,124076,4249,3296,825,79.98,1255200,2674,22.5
2023,02492,21481,42.8,222063,99302,7500,6660,679,90.75,1177300,2256,32.1
2023,02493,11443,44.9,250001,131707,3814,3193,339,90.40,1586100,2168,51.0
2023,02494,10578,43.5,173750,102290,4254,2952,1110,72.67,1052400,2452,43.2
2023,02532,13180,54.1,89411,55792,7362,4775,1397,77.37,477200,1474,34.7
2023,02534,1284,51.6,171169,91489,628,391,48,89.07,1010500,-666666666,-666666666.0
2023,02535,2393,50.3,144833,83799,2097,702,96,87.97,1805200,1771,25.8
2023,02536,21100,54.7,95295,58319,12151,8008,928,89.62,496500,1473,36.3
2023,02537,6486,47.3,131150,62595,3280,2195,209,91.31,617600,1328,27.5
2023,02538,4556,40.1,110882,43860,1825,1297,427,75.23,347300,1548,38.8
2023,02539,5212,52.6,89710,83786,5157,1316,350,78.99,1171700,1717,23.0
2023,02540,8354,62.4,88266,67890,6200,2704,1409,65.74,756300,1328,34.4
2023,02542,854,26.0,55000,23740,380,0,256,0.00,-666666666,1830,51.0
2023,02543,810,68.5,73611,89141,1093,380,88,81.20,909100,1206,22.8
2023,02553,38,-666666666.0,-666666666,,115,38,0,100.00,-666666666,-666666666,-666666666.0
2023,02554,14033,40.7,125524,73285,10985,3741,1178,76.05,1386100,2081,28.8
2023,02556,2586,49.2,133929,70101,2751,984,104,90.44,658600,-666666666,23.0
2023,02557,1849,53.4,95287,59442,2790,621,303,67.21,1006000,-666666666,34.5
2023,02558,1658,58.4,58594,46713,1766,762,128,85.62,426900,1482,24.1
2023,02559,2812,61.5,88698,64091,2575,1140,304,78.95,563500,671,42.1
2023,02561,260,61.5,-666666666,67552,195,115,57,66.86,462100,-666666666,-666666666.0
2023,02562,3698,45.1,141324,57341,1788,1194,218,84.56,575600,1802,21.6
2023,02563,10315,53.5,117558,68299,4898,3802,482,88.75,552900,1764,26.9
2023,02564,243,61.8,-666666666,41531,1407,97,9,91.51,1546900,-666666666,-666666666.0
2023,02568,8829,45.1,93615,59312,5432,2085,1010,67.37,911300,1172,32.9
2023,02571,10538,56.6,87302,52042,6205,4010,1025,79.64,422500,1427,24.8
2023,02575,2417,55.3,181304,82134,2048,759,93,89.08,1183300,2146,19.6
2023,02576,4498,48.6,61735,38811,1928,1534,286,84.29,348500,-666666666,40.1
2023,02584,23,-666666666.0,-666666666,,57,23,0,100.00,-666666666,-666666666,-666666666.0
2023,02601,16066,44.1,62989,39177,9077,3565,3569,49.97,408800,1629,45.4
2023,02630,2539,40.8,137875,60845,1062,766,85,90.01,686300,2461,13.9
2023,02631,10189,59.6,93427,70682,8215,3729,991,79.00,621800,1386,32.1
2023,02632,12217,49.8,121295,57480,6363,3879,910,81.00,542000,2191,28.2
2023,02633,4536,64.8,94036,88020,5425,1988,255,88.63,881400,1005,36.4
2023,02635,3673,55.1,118295,73217,2200,1451,186,88.64,649900,2122,25.6
2023,02637,351,68.2,218165,99398,278,185,0,100.00,860700,-666666666,-666666666.0
2023,02638,3256,59.9,117619,64893,3043,1196,194,86.04,714000,1689,19.6
2023,02639,3387,52.4,64051,45882,5162,1284,501,71.93,451700,1296,31.3
2023,02641,299,66.3,-666666666,73811,429,133,0,100.00,1024500,-666666666,-666666666.0
2023,02642,5772,60.2,72683,51930,6349,2543,317,88.92,668400,1692,51.0
2023,02643,0,-666666666.0,-666666666,-666666666,64,0,0,NaN,-666666666,-666666666,-666666666.0
2023,02644,3618,43.1,105000,52576,1547,1269,139,90.13,459400,1790,29.5
2023,02645,11060,56.9,89898,53249,6745,4018,813,83.17,581200,1809,30.9
2023,02646,1715,64.3,74276,70539,2519,811,146,84.74,723600,1964,33.3
2023,02647,228,62.7,-666666666,82214,284,80,20,80.00,-666666666,-666666666,-666666666.0
2023,02648,7592,50.3,131125,53898,3476,2908,124,95.91,580700,1533,29.0
