period_date,state_fips,state_name,state_abbrev,unemployment_rate,unemployment_rate_yoy,total_nonfarm_employment,employment_yoy,gdp_millions,real_gdp_millions,gdp_yoy,rpp_all_items
2011-09-01,19,Iowa,IA,5.6,-0.4,1493800,1.95,,,1.84,
2011-09-01,20,Kansas,KS,6.3,-0.5,1342400,1.08,,,2.76,
2011-09-01,21,Kentucky,KY,9.3,-0.7,1792700,1.65,,,0.89,
2011-09-01,22,Louisiana,LA,7.2,-0.5,1911200,1.22,,,-4.83,
2011-09-01,23,Maine,ME,7.7,-0.5,596800,0.62,,,-0.88,
2011-09-01,24,Maryland,MD,7.3,-0.4,2566200,0.99,,,2.14,
2011-09-01,25,Massachusetts,MA,7.1,-0.8,3274400,1.71,,,2.24,
2011-09-01,26,Michigan,MI,10,-2.2,3982800,2.67,,,2.88,
2011-09-01,27,Minnesota,MN,6.4,-0.9,2704100,2.63,,,2.31,
2011-09-01,28,Mississippi,MS,9.8,-0.1,1094200,0.1,,,-0.21,
2011-09-01,29,Missouri,MO,8.4,-0.9,2684900,0.55,,,-1.01,
2011-09-01,30,Montana,MT,6.6,-0.4,433400,1.24,,,2.5,
2011-09-01,31,Nebraska,NE,4.3,-0.2,956100,0.98,,,5.57,
2011-09-01,32,Nevada,NV,12.9,-0.5,1129100,1.5,,,1.21,
2011-09-01,33,New Hampshire,NH,5.5,-0.3,625400,0.69,,,0.71,
2011-09-01,34,New Jersey,NJ,9.4,-0.1,3854800,0.5,,,-1.13,
2011-09-01,35,New Mexico,NM,7.2,-0.5,800900,0.54,,,-0.19,
2011-09-01,36,New York,NY,8.4,-0.2,8721300,2.17,,,0.61,
2011-09-01,37,North Carolina,NC,10.5,0,3929600,1.61,,,0.45,
2011-09-01,38,North Dakota,ND,3.3,-0.3,403500,6.63,,,11.89,
2011-09-01,39,Ohio,OH,8.7,-1,5126800,1.73,,,2.91,
2011-09-01,40,Oklahoma,OK,5.6,-0.6,1591300,2.38,,,3.65,
2011-09-01,41,Oregon,OR,9.4,-1.1,1627800,1.4,,,2.89,
2011-09-01,42,Pennsylvania,PA,7.8,-0.2,5693800,1.12,,,1.45,
2011-09-01,44,Rhode Island,RI,11.1,-0.4,465000,0.41,,,-0.04,
2011-09-01,45,South Carolina,SC,10.2,-0.6,1840300,1.3,,,2.35,
2011-09-01,46,South Dakota,SD,4.4,-0.4,408500,1.31,,,6.29,
2011-09-01,47,Tennessee,TN,8.9,-0.6,2681600,2.13,,,3.01,
2011-09-01,48,Texas,TX,8.1,-0.1,10673200,2.66,,,3.56,
2011-09-01,49,Utah,UT,6.7,-1.5,1216200,2.7,,,3.41,
2011-09-01,50,Vermont,VT,5.3,-0.7,302000,1.07,,,2.5,
2011-09-01,51,Virginia,VA,6.3,-0.4,3714100,1.63,,,0.81,
2011-09-01,53,Washington,WA,9.4,-0.5,2881500,1.74,,,2.01,
2011-09-01,54,West Virginia,WV,7.6,-0.7,724400,1.6,,,1.88,
2011-09-01,55,Wisconsin,WI,7.5,-0.6,2760300,1.23,,,2.09,
2011-09-01,56,Wyoming,WY,6,-0.6,291800,1.99,,,-0.53,
2011-08-01,01,Alabama,AL,9.5,-0.6,1891300,-0.04,,,0.96,
2011-08-01,02,Alaska,AK,7.6,-0.2,330000,1.16,,,0.73,
2011-08-01,04,Arizona,AZ,9.5,-0.7,2416800,1.54,,,2.89,
2011-08-01,05,Arkansas,AR,7.9,0.2,1172300,0.22,,,1.98,
2011-08-01,10,Delaware,DE,7.5,-0.6,414800,-0.24,,,4.12,
2011-08-01,11,District of Columbia,DC,10.3,0.7,727100,2.6,,,1.86,
2011-08-01,12,Florida,FL,10.1,-1.1,7264900,1.02,,,-0.3,
2011-08-01,13,Georgia,GA,10.1,-0.2,3910100,1.12,,,2.04,
2011-08-01,15,Hawaii,HI,6.9,0.3,594600,1.24,,,1.37,
2011-08-01,16,Idaho,ID,8.5,-0.5,612800,1.51,,,0.12,
2011-08-01,17,Illinois,IL,10.1,0.1,5693200,1.4,,,2.23,
2011-08-01,18,Indiana,IN,9.1,-0.7,2840300,1.41,,,0.25,
2011-08-01,19,Iowa,IA,5.6,-0.3,1489200,1.53,,,1.84,
2011-08-01,20,Kansas,KS,6.3,-0.5,1346000,0.69,,,2.76,
2011-08-01,21,Kentucky,KY,9.4,-0.6,1789300,1.77,,,0.89,
2011-08-01,22,Louisiana,LA,7.3,-0.3,1908200,0.98,,,-4.83,
2011-08-01,23,Maine,ME,7.7,-0.5,595800,0.86,,,-0.88,
2011-08-01,24,Maryland,MD,7.3,-0.4,2561400,0.74,,,2.14,
2011-08-01,25,Massachusetts,MA,7.2,-0.7,3263600,1.28,,,2.24,
2011-08-01,26,Michigan,MI,10.2,-2.3,3971300,2.67,,,2.88,
2011-08-01,27,Minnesota,MN,6.6,-0.7,2691300,1.99,,,2.31,
2011-08-01,28,Mississippi,MS,9.9,0.1,1092500,-0.07,,,-0.21,
2011-08-01,29,Missouri,MO,8.5,-0.8,2680000,-0.06,,,-1.01,
2011-08-01,30,Montana,MT,6.6,-0.4,431900,0.72,,,2.5,
2011-08-01,31,Nebraska,NE,4.4,-0.1,953300,0.45,,,5.57,
2011-08-01,32,Nevada,NV,13,-0.3,1127300,0.72,,,1.21,
2011-08-01,33,New Hampshire,NH,5.6,-0.2,623600,0.35,,,0.71,
2011-08-01,34,New Jersey,NJ,9.4,-0.1,3846500,-0.04,,,-1.13,
2011-08-01,35,New Mexico,NM,7.2,-0.6,800700,-0.17,,,-0.19,
2011-08-01,36,New York,NY,8.4,-0.2,8693500,1.91,,,0.61,
2011-08-01,37,North Carolina,NC,10.5,-0.1,3927800,1.39,,,0.45,
2011-08-01,38,North Dakota,ND,3.4,-0.2,399600,5.97,,,11.89,
2011-08-01,39,Ohio,OH,8.9,-0.8,5124200,1.99,,,2.91,
2011-08-01,40,Oklahoma,OK,5.6,-0.7,1577700,1.28,,,3.65,
2011-08-01,41,Oregon,OR,9.5,-1,1625100,1.01,,,2.89,
2011-08-01,42,Pennsylvania,PA,7.8,-0.2,5685400,0.83,,,1.45,
2011-08-01,44,Rhode Island,RI,11.1,-0.4,464400,0.06,,,-0.04,
2011-08-01,45,South Carolina,SC,10.4,-0.5,1839700,1.03,,,2.35,
2011-08-01,46,South Dakota,SD,4.5,-0.3,407200,0.87,,,6.29,
2011-08-01,47,Tennessee,TN,9,-0.5,2679100,2.03,,,3.01,
2011-08-01,48,Texas,TX,8.2,0.1,10652500,2.49,,,3.56,
2011-08-01,49,Utah,UT,7.2,-1,1213100,2.44,,,3.41,
2011-08-01,50,Vermont,VT,5.3,-0.7,301800,1.11,,,2.5,
2011-08-01,51,Virginia,VA,6.4,-0.3,3690300,0.88,,,0.81,
2011-08-01,53,Washington,WA,9.5,-0.4,2880700,1.67,,,2.01,
2011-08-01,54,West Virginia,WV,7.7,-0.5,720000,0.69,,,1.88,
2011-08-01,55,Wisconsin,WI,7.6,-0.5,2755800,1.01,,,2.09,
2011-08-01,56,Wyoming,WY,6,-0.6,291300,2.32,,,-0.53,
2011-07-01,01,Alabama,AL,9.7,-0.4,1891100,-0.26,,,0.96,
2011-07-01,02,Alaska,AK,7.6,-0.2,330200,1.04,,,0.73,
2011-07-01,04,Arizona,AZ,9.6,-0.7,2400400,0.76,,,2.89,
2011-07-01,05,Arkansas,AR,8,0.3,1171900,0.27,,,1.98,
2011-07-01,10,Delaware,DE,7.5,-0.7,416100,0.02,,,4.12,
2011-07-01,11,District of Columbia,DC,10.4,0.9,728700,1.42,,,1.86,
2011-07-01,12,Florida,FL,10.2,-1,7261200,0.98,,,-0.3,
2011-07-01,13,Georgia,GA,10.1,-0.1,3908900,0.97,,,2.04,
2011-07-01,15,Hawaii,HI,6.8,0.2,596000,1.21,,,1.37,
2011-07-01,16,Idaho,ID,8.5,-0.5,611700,1.36,,,0.12,
2011-07-01,17,Illinois,IL,10.1,-0.1,5681900,1.64,,,2.23,
2011-07-01,18,Indiana,IN,9.1,-0.8,2852400,1.32,,,0.25,
2011-07-01,19,Iowa,IA,5.6,-0.3,1486300,1.28,,,1.84,
2011-07-01,20,Kansas,KS,6.3,-0.5,1344100,0.59,,,2.76,
2011-07-01,21,Kentucky,KY,9.5,-0.6,1781000,1.23,,,0.89,
2011-07-01,22,Louisiana,LA,7.3,-0.2,1907800,0.96,,,-4.83,
2011-07-01,23,Maine,ME,7.8,-0.4,596000,0.61,,,-0.88,
2011-07-01,24,Maryland,MD,7.4,-0.3,2569700,1.07,,,2.14,
2011-07-01,25,Massachusetts,MA,7.2,-0.8,3267000,1.45,,,2.24,
2011-07-01,26,Michigan,MI,10.3,-2.6,3968800,2.21,,,2.88,
2011-07-01,27,Minnesota,MN,6.7,-0.5,2664800,1.1,,,2.31,
2011-07-01,28,Mississippi,MS,10,0.1,1095300,-0.18,,,-0.21,
2011-07-01,29,Missouri,MO,8.6,-0.7,2681600,0.65,,,-1.01,
2011-07-01,30,Montana,MT,6.7,-0.3,429500,0.26,,,2.5,
2011-07-01,31,Nebraska,NE,4.4,-0.1,953700,0.58,,,5.57,
2011-07-01,32,Nevada,NV,13.1,-0.2,1127000,0.6,,,1.21,
2011-07-01,33,New Hampshire,NH,5.6,-0.3,624000,0.34,,,0.71,
2011-07-01,34,New Jersey,NJ,9.4,-0.1,3852700,-0.05,,,-1.13,
2011-07-01,35,New Mexico,NM,7.2,-0.6,804600,-0.15,,,-0.19,
2011-07-01,36,New York,NY,8.3,-0.4,8704800,1.73,,,0.61,
2011-07-01,37,North Carolina,NC,10.5,-0.1,3923500,1.27,,,0.45,
2011-07-01,38,North Dakota,ND,3.4,-0.2,397200,5.58,,,11.89,
2011-07-01,39,Ohio,OH,8.9,-0.9,5116800,1.75,,,2.91,
2011-07-01,40,Oklahoma,OK,5.5,-0.8,1582000,1.39,,,3.65,
2011-07-01,41,Oregon,OR,9.5,-1.1,1624300,1.25,,,2.89,
2011-07-01,42,Pennsylvania,PA,7.8,-0.2,5686100,1.03,,,1.45,
2011-07-01,44,Rhode Island,RI,11.1,-0.4,465700,0.63,,,-0.04,
2011-07-01,45,South Carolina,SC,10.5,-0.4,1839000,1,,,2.35,
2011-07-01,46,South Dakota,SD,4.5,-0.3,406900,0.92,,,6.29,
2011-07-01,47,Tennessee,TN,9.1,-0.4,2675100,1.85,,,3.01,
2011-07-01,48,Texas,TX,8.4,0.3,10636900,2.48,,,3.56,
2011-07-01,49,Utah,UT,7.6,-0.6,1210800,2.24,,,3.41,
2011-07-01,50,Vermont,VT,5.4,-0.7,300300,0.23,,,2.5,
2011-07-01,51,Virginia,VA,6.3,-0.4,3691500,0.78,,,0.81,
2011-07-01,53,Washington,WA,9.5,-0.3,2877500,1.52,,,2.01,
2011-07-01,54,West Virginia,WV,7.7,-0.5,718500,0.34,,,1.88,
2011-07-01,55,Wisconsin,WI,7.7,-0.5,2758800,1.18,,,2.09,
2011-07-01,56,Wyoming,WY,6,-0.7,289500,2.12,,,-0.53,
2011-06-01,01,Alabama,AL,9.8,-0.4,1884100,-0.64,,,0.96,
2011-06-01,02,Alaska,AK,7.6,-0.3,329700,1.41,,,0.73,
2011-06-01,04,Arizona,AZ,9.6,-0.8,2401700,0.51,,,2.89,
2011-06-01,05,Arkansas,AR,8,0.3,1162800,-0.95,,,1.98,
2011-06-01,10,Delaware,DE,7.5,-0.8,415900,0.56,,,4.12,
2011-06-01,11,District of Columbia,DC,10.3,0.7,725900,1.43,,,1.86,
2011-06-01,12,Florida,FL,10.3,-0.9,7236600,0.67,,,-0.3,
2011-06-01,13,Georgia,GA,10.1,-0.1,3900400,0.91,,,2.04,
2011-06-01,15,Hawaii,HI,6.8,0.2,591600,0.85,,,1.37,
2011-06-01,16,Idaho,ID,8.5,-0.5,608700,1.08,,,0.12,
2011-06-01,17,Illinois,IL,9.9,-0.5,5669500,1.01,,,2.23,
2011-06-01,18,Indiana,IN,8.9,-1.1,2838200,1.31,,,0.25,
2011-06-01,19,Iowa,IA,5.6,-0.4,1482800,0.91,,,1.84,
2011-06-01,20,Kansas,KS,6.4,-0.4,1333700,-0.19,,,2.76,
2011-06-01,21,Kentucky,KY,9.5,-0.7,1780800,0.83,,,0.89,
2011-06-01,22,Louisiana,LA,7.3,-0.1,1898200,-0.08,,,-4.83,
2011-06-01,23,Maine,ME,7.8,-0.5,592600,0.07,,,-0.88,
2011-06-01,24,Maryland,MD,7.4,-0.3,2558500,0.51,,,2.14,
2011-06-01,25,Massachusetts,MA,7.3,-0.8,3245700,0.92,,,2.24,
2011-06-01,26,Michigan,MI,10.3,-2.6,3948100,2.07,,,2.88,
2011-06-01,27,Minnesota,MN,6.7,-0.6,2682200,1.72,,,2.31,
2011-06-01,28,Mississippi,MS,10,0,1093500,-0.49,,,-0.21,
2011-06-01,29,Missouri,MO,8.7,-0.6,2676000,0.4,,,-1.01,
2011-06-01,30,Montana,MT,6.7,-0.4,430300,0.54,,,2.5,
2011-06-01,31,Nebraska,NE,4.4,-0.2,952700,0.55,,,5.57,
2011-06-01,32,Nevada,NV,13.1,-0.1,1123200,0.23,,,1.21,
2011-06-01,33,New Hampshire,NH,5.6,-0.4,624100,0.43,,,0.71,
2011-06-01,34,New Jersey,NJ,9.4,-0.2,3839500,-0.66,,,-1.13,
2011-06-01,35,New Mexico,NM,7.2,-0.6,802600,-0.64,,,-0.19,
2011-06-01,36,New York,NY,8.3,-0.4,8674200,1.27,,,0.61,
2011-06-01,37,North Carolina,NC,10.4,-0.2,3920500,1.21,,,0.45,
2011-06-01,38,North Dakota,ND,3.4,-0.2,393400,4.91,,,11.89,
2011-06-01,39,Ohio,OH,8.9,-1,5085800,0.93,,,2.91,
2011-06-01,40,Oklahoma,OK,5.5,-0.9,1576600,0.92,,,3.65,
2011-06-01,41,Oregon,OR,9.5,-1.1,1621300,0.68,,,2.89,
2011-06-01,42,Pennsylvania,PA,7.7,-0.4,5694800,1.08,,,1.45,
2011-06-01,44,Rhode Island,RI,11.1,-0.5,464800,0.72,,,-0.04,
2011-06-01,45,South Carolina,SC,10.6,-0.4,1835200,1.04,,,2.35,
2011-06-01,46,South Dakota,SD,4.5,-0.4,407700,1.19,,,6.29,
2011-06-01,47,Tennessee,TN,9.1,-0.5,2662400,1.34,,,3.01,
2011-06-01,48,Texas,TX,8.3,0.2,10603700,2.02,,,3.56,
2011-06-01,49,Utah,UT,7.9,-0.3,1204500,1.82,,,3.41,
2011-06-01,50,Vermont,VT,5.4,-0.8,300200,0.87,,,2.5,
2011-06-01,51,Virginia,VA,6.3,-0.5,3683200,0.64,,,0.81,
2011-06-01,53,Washington,WA,9.5,-0.3,2866800,0.99,,,2.01,
2011-06-01,54,West Virginia,WV,7.7,-0.5,716200,0.14,,,1.88,
2011-06-01,55,Wisconsin,WI,7.7,-0.6,2747300,0.85,,,2.09,
2011-06-01,56,Wyoming,WY,6,-0.8,288600,1.26,,,-0.53,
2011-05-01,01,Alabama,AL,9.8,-0.5,1887900,-0.53,,,0.96,
2011-05-01,02,Alaska,AK,7.6,-0.4,328100,1.42,,,0.73,
2011-05-01,04,Arizona,AZ,9.6,-0.9,2412500,0.57,,,2.89,
2011-05-01,05,Arkansas,AR,8,0.3,1165500,-0.18,,,1.98,
2011-05-01,10,Delaware,DE,7.4,-1,416100,0.7,,,4.12,
2011-05-01,11,District of Columbia,DC,10.3,0.6,723800,1.39,,,1.86,
2011-05-01,12,Florida,FL,10.4,-0.8,7243600,0.59,,,-0.3,
2011-05-01,13,Georgia,GA,10.1,-0.2,3902900,0.88,,,2.04,
2011-05-01,15,Hawaii,HI,6.7,0,592200,0.68,,,1.37,
2011-05-01,16,Idaho,ID,8.5,-0.6,607700,0.33,,,0.12,
2011-05-01,17,Illinois,IL,9.8,-0.8,5668400,0.88,,,2.23,
2011-05-01,18,Indiana,IN,8.8,-1.4,2848000,1.36,,,0.25,
2011-05-01,19,Iowa,IA,5.6,-0.5,1483100,0.72,,,1.84,
2011-05-01,20,Kansas,KS,6.4,-0.5,1340500,0.53,,,2.76,
2011-05-01,21,Kentucky,KY,9.5,-0.8,1776500,0.65,,,0.89,
2011-05-01,22,Louisiana,LA,7.3,0,1903100,0.51,,,-4.83,
2011-05-01,23,Maine,ME,7.9,-0.5,592000,-0.74,,,-0.88,
2011-05-01,24,Maryland,MD,7.3,-0.5,2557700,0.49,,,2.14,
2011-05-01,25,Massachusetts,MA,7.3,-0.9,3251600,0.67,,,2.24,
2011-05-01,26,Michigan,MI,10.3,-2.9,3942000,2,,,2.88,
2011-05-01,27,Minnesota,MN,6.8,-0.5,2681500,1.66,,,2.31,
2011-05-01,28,Mississippi,MS,9.9,-0.4,1092900,-0.41,,,-0.21,
2011-05-01,29,Missouri,MO,8.8,-0.6,2680000,0.36,,,-1.01,
2011-05-01,30,Montana,MT,6.7,-0.5,430300,0.14,,,2.5,
2011-05-01,31,Nebraska,NE,4.4,-0.3,950900,0.62,,,5.57,
2011-05-01,32,Nevada,NV,13.1,-0.2,1124500,0.2,,,1.21,
2011-05-01,33,New Hampshire,NH,5.5,-0.6,624800,0.13,,,0.71,
2011-05-01,34,New Jersey,NJ,9.4,-0.3,3840400,-0.74,,,-1.13,
2011-05-01,35,New Mexico,NM,7.2,-0.7,801700,-0.48,,,-0.19,
2011-05-01,36,New York,NY,8.2,-0.6,8672400,1.08,,,0.61,
2011-05-01,37,North Carolina,NC,10.3,-0.6,3913800,0.92,,,0.45,
2011-05-01,38,North Dakota,ND,3.4,-0.3,392500,4.42,,,11.89,
2011-05-01,39,Ohio,OH,8.9,-1.2,5090400,1,,,2.91,
2011-05-01,40,Oklahoma,OK,5.5,-1,1575300,1.02,,,3.65,
2011-05-01,41,Oregon,OR,9.5,-1.1,1619900,0.77,,,2.89,
2011-05-01,42,Pennsylvania,PA,7.7,-0.5,5684600,0.95,,,1.45,
2011-05-01,44,Rhode Island,RI,11,-0.7,464700,0.48,,,-0.04,
2011-05-01,45,South Carolina,SC,10.6,-0.5,1834800,0.72,,,2.35,
2011-05-01,46,South Dakota,SD,4.6,-0.3,405900,1.02,,,6.29,
2011-05-01,47,Tennessee,TN,9.2,-0.5,2664600,1.2,,,3.01,
2011-05-01,48,Texas,TX,8.2,0,10582100,1.81,,,3.56,
2011-05-01,49,Utah,UT,7.9,-0.4,1201900,1.61,,,3.41,
2011-05-01,50,Vermont,VT,5.5,-0.8,300700,0.87,,,2.5,
2011-05-01,51,Virginia,VA,6.3,-0.6,3683600,0.65,,,0.81,
2011-05-01,53,Washington,WA,9.5,-0.4,2867500,0.93,,,2.01,
2011-05-01,54,West Virginia,WV,7.7,-0.6,719200,-0.53,,,1.88,
2011-05-01,55,Wisconsin,WI,7.6,-0.9,2748500,0.88,,,2.09,
2011-05-01,56,Wyoming,WY,6.1,-0.8,288000,0.91,,,-0.53,
2011-04-01,01,Alabama,AL,9.9,-0.6,1889300,0.15,,,0.96,
2011-04-01,02,Alaska,AK,7.6,-0.5,328600,1.89,,,0.73,
2011-04-01,04,Arizona,AZ,9.7,-0.9,2405300,0.8,,,2.89,
2011-04-01,05,Arkansas,AR,7.9,0.1,1172600,1.22,,,1.98,
2011-04-01,10,Delaware,DE,7.5,-1,419300,1.95,,,4.12,
2011-04-01,11,District of Columbia,DC,10.1,0.3,725800,1.97,,,1.86,
2011-04-01,12,Florida,FL,10.5,-0.8,7250000,1.29,,,-0.3,
2011-04-01,13,Georgia,GA,10.1,-0.3,3902200,1.42,,,2.04,
2011-04-01,15,Hawaii,HI,6.6,-0.1,592800,1.01,,,1.37,
2011-04-01,16,Idaho,ID,8.6,-0.7,607900,0.78,,,0.12,
2011-04-01,17,Illinois,IL,9.6,-1.3,5672600,1.29,,,2.23,
2011-04-01,18,Indiana,IN,8.7,-1.6,2839900,1.54,,,0.25,
2011-04-01,19,Iowa,IA,5.6,-0.6,1484600,0.87,,,1.84,
2011-04-01,20,Kansas,KS,6.4,-0.6,1341000,0.9,,,2.76,
2011-04-01,21,Kentucky,KY,9.5,-1,1779100,1.3,,,0.89,
2011-04-01,22,Louisiana,LA,7.4,0.2,1903800,0.98,,,-4.83,
2011-04-01,23,Maine,ME,7.9,-0.6,593900,-0.03,,,-0.88,
2011-04-01,24,Maryland,MD,7.3,-0.6,2561000,0.9,,,2.14,
2011-04-01,25,Massachusetts,MA,7.4,-0.9,3250800,1.12,,,2.24,
2011-04-01,26,Michigan,MI,10.2,-3.2,3939300,2.29,,,2.88,
2011-04-01,27,Minnesota,MN,6.8,-0.6,2674300,1.46,,,2.31,
2011-04-01,28,Mississippi,MS,9.9,-0.5,1093100,0.11,,,-0.21,
2011-04-01,29,Missouri,MO,8.8,-0.7,2681500,0.53,,,-1.01,
2011-04-01,30,Montana,MT,6.7,-0.6,429700,0.51,,,2.5,
2011-04-01,31,Nebraska,NE,4.4,-0.4,951800,0.91,,,5.57,
2011-04-01,32,Nevada,NV,13.1,-0.1,1123700,0.45,,,1.21,
2011-04-01,33,New Hampshire,NH,5.5,-0.8,626500,0.79,,,0.71,
2011-04-01,34,New Jersey,NJ,9.4,-0.4,3844300,-0.4,,,-1.13,
2011-04-01,35,New Mexico,NM,7.2,-0.8,801500,-0.19,,,-0.19,
2011-04-01,36,New York,NY,8.2,-0.7,8685700,1.64,,,0.61,
2011-04-01,37,North Carolina,NC,10.3,-0.7,3912500,1.38,,,0.45,
2011-04-01,38,North Dakota,ND,3.4,-0.3,390900,4.16,,,11.89,
2011-04-01,39,Ohio,OH,8.9,-1.4,5098000,1.31,,,2.91,
2011-04-01,40,Oklahoma,OK,5.5,-1.2,1575500,1.55,,,3.65,
2011-04-01,41,Oregon,OR,9.5,-1.2,1621400,1.27,,,2.89,
2011-04-01,42,Pennsylvania,PA,7.6,-0.7,5683400,1.35,,,1.45,
2011-04-01,44,Rhode Island,RI,11,-0.8,465000,0.89,,,-0.04,
2011-04-01,45,South Carolina,SC,10.6,-0.7,1834700,1.41,,,2.35,
2011-04-01,46,South Dakota,SD,4.7,-0.2,405200,0.92,,,6.29,
2011-04-01,47,Tennessee,TN,9.2,-0.8,2660200,1.67,,,3.01,
2011-04-01,48,Texas,TX,8.1,-0.2,10571500,2.31,,,3.56,
2011-04-01,49,Utah,UT,7.9,-0.5,1201900,1.96,,,3.41,
2011-04-01,50,Vermont,VT,5.5,-0.9,299400,0.13,,,2.5,
2011-04-01,51,Virginia,VA,6.2,-0.8,3687600,1.32,,,0.81,
2011-04-01,53,Washington,WA,9.5,-0.6,2866600,1.24,,,2.01,
2011-04-01,54,West Virginia,WV,7.8,-0.7,719100,1.31,,,1.88,
2011-04-01,55,Wisconsin,WI,7.6,-1.1,2747900,0.9,,,2.09,
2011-04-01,56,Wyoming,WY,6.1,-1,287300,1.06,,,-0.53,
2011-03-01,01,Alabama,AL,9.9,-1,1889800,0.39,,,0.96,
2011-03-01,02,Alaska,AK,7.7,-0.5,328200,2.21,,,0.73,
2011-03-01,04,Arizona,AZ,9.7,-0.9,2400500,0.71,,,2.89,
2011-03-01,05,Arkansas,AR,8,0.1,1163700,0.72,,,1.98,
2011-03-01,10,Delaware,DE,7.5,-1.1,417000,1.98,,,4.12,
2011-03-01,11,District of Columbia,DC,10,0,723400,2.39,,,1.86,
2011-03-01,12,Florida,FL,10.6,-0.8,7219400,1.15,,,-0.3,
2011-03-01,13,Georgia,GA,10.2,-0.3,3892200,1.29,,,2.04,
2011-03-01,15,Hawaii,HI,6.6,-0.2,594000,1.43,,,1.37,
2011-03-01,16,Idaho,ID,8.6,-0.8,604700,0.45,,,0.12,
2011-03-01,17,Illinois,IL,9.5,-1.6,5659200,1.27,,,2.23,
2011-03-01,18,Indiana,IN,8.8,-1.6,2833300,1.65,,,0.25,
2011-03-01,19,Iowa,IA,5.7,-0.6,1479300,0.79,,,1.84,
2011-03-01,20,Kansas,KS,6.5,-0.6,1333700,0.85,,,2.76,
2011-03-01,21,Kentucky,KY,9.6,-1.1,1777400,1.67,,,0.89,
2011-03-01,22,Louisiana,LA,7.5,0.3,1901900,0.95,,,-4.83,
2011-03-01,23,Maine,ME,7.9,-0.7,594700,0.13,,,-0.88,
2011-03-01,24,Maryland,MD,7.3,-0.6,2558800,1.46,,,2.14,
2011-03-01,25,Massachusetts,MA,7.5,-0.9,3243900,1.12,,,2.24,
2011-03-01,26,Michigan,MI,10.2,-3.5,3925800,2.4,,,2.88,
2011-03-01,27,Minnesota,MN,6.8,-0.8,2667300,1.58,,,2.31,
2011-03-01,28,Mississippi,MS,9.9,-0.6,1093100,0.58,,,-0.21,
2011-03-01,29,Missouri,MO,8.9,-0.7,2675500,0.36,,,-1.01,
2011-03-01,30,Montana,MT,6.8,-0.6,429400,0.35,,,2.5,
2011-03-01,31,Nebraska,NE,4.5,-0.3,947800,0.84,,,5.57,
2011-03-01,32,Nevada,NV,13.2,0,1121200,0.52,,,1.21,
2011-03-01,33,New Hampshire,NH,5.5,-0.9,624500,0.48,,,0.71,
2011-03-01,34,New Jersey,NJ,9.5,-0.4,3839000,-0.15,,,-1.13,
2011-03-01,35,New Mexico,NM,7.2,-0.8,800700,-0.07,,,-0.19,
2011-03-01,36,New York,NY,8.2,-0.7,8652100,1.67,,,0.61,
2011-03-01,37,North Carolina,NC,10.3,-0.9,3906900,1.54,,,0.45,
2011-03-01,38,North Dakota,ND,3.4,-0.4,389500,4.7,,,11.89,
2011-03-01,39,Ohio,OH,8.9,-1.6,5086900,1.4,,,2.91,
2011-03-01,40,Oklahoma,OK,5.6,-1.2,1568300,1.37,,,3.65,
2011-03-01,41,Oregon,OR,9.6,-1.1,1620600,1.53,,,2.89,
2011-03-01,42,Pennsylvania,PA,7.6,-0.8,5674800,1.56,,,1.45,
2011-03-01,44,Rhode Island,RI,11.1,-0.7,463500,0.52,,,-0.04,
2011-03-01,45,South Carolina,SC,10.6,-0.8,1827900,1.7,,,2.35,
2011-03-01,46,South Dakota,SD,4.8,-0.1,404500,1.18,,,6.29,
2011-03-01,47,Tennessee,TN,9.3,-0.9,2651800,1.81,,,3.01,
2011-03-01,48,Texas,TX,8.1,-0.3,10535100,2.17,,,3.56,
2011-03-01,49,Utah,UT,7.9,-0.5,1197700,1.88,,,3.41,
2011-03-01,50,Vermont,VT,5.6,-0.9,299800,1.11,,,2.5,
2011-03-01,51,Virginia,VA,6.3,-0.7,3685500,1.87,,,0.81,
2011-03-01,53,Washington,WA,9.5,-0.7,2856600,1.09,,,2.01,
2011-03-01,54,West Virginia,WV,8,-0.6,715900,0.89,,,1.88,
2011-03-01,55,Wisconsin,WI,7.6,-1.3,2745900,1.2,,,2.09,
2011-03-01,56,Wyoming,WY,6.2,-1.1,286700,1.45,,,-0.53,
2011-02-01,01,Alabama,AL,10,-1,1888700,0.53,,,0.96,
2011-02-01,02,Alaska,AK,7.8,-0.5,328200,2.31,,,0.73,
2011-02-01,04,Arizona,AZ,9.8,-0.9,2398600,0.7,,,2.89,
2011-02-01,05,Arkansas,AR,8,0.1,1160400,0.9,,,1.98,
2011-02-01,10,Delaware,DE,7.6,-1.1,416900,2.81,,,4.12,
2011-02-01,11,District of Columbia,DC,9.9,-0.2,722300,2.97,,,1.86,
2011-02-01,12,Florida,FL,10.8,-0.6,7213300,1.14,,,-0.3,
2011-02-01,13,Georgia,GA,10.2,-0.3,3884900,1.3,,,2.04,
2011-02-01,15,Hawaii,HI,6.6,-0.2,593200,1.37,,,1.37,
2011-02-01,16,Idaho,ID,8.7,-0.8,605000,0.73,,,0.12,
2011-02-01,17,Illinois,IL,9.5,-1.7,5649200,1.11,,,2.23,
2011-02-01,18,Indiana,IN,8.9,-1.6,2825700,1.6,,,0.25,
2011-02-01,19,Iowa,IA,5.7,-0.7,1477200,0.87,,,1.84,
2011-02-01,20,Kansas,KS,6.6,-0.6,1332900,0.86,,,2.76,
